yelp_id,alias,categary_alias,categary_title,coordinates.latitude,coordinates.longitude,display_phone,distance,image_url,is_closed,location.address1,location.address2,location.address3,location.city,location.country,location.state,location.zip_code,name,phone,price,rating,review_count,url
q2EbLD93gEO5uXXx7Pk3bw,benu-san-francisco-4,newamerican,American,37.785402,-122.399068,(415) 685-4860,4268.123760656363,https://s3-media2.fl.yelpcdn.com/bphoto/Cn5ONV8Zj2-ZjF2uvHo2MQ/o.jpg,False,22 Hawthorne St,,,San Francisco,US,CA,94105,Benu,+14156854860,$$$$,4.5,1025,https://www.yelp.com/biz/benu-san-francisco-4?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
IoPgRTk7Cs3ydeM5R2NRZA,andytown-coffee-roasters-san-francisco,coffee,Drinks,37.756805,-122.502283,(415) 753-9775,5805.512618857171,https://s3-media4.fl.yelpcdn.com/bphoto/h4sEWLMqswechk6L-LKgFw/o.jpg,False,3655 Lawton St,,,San Francisco,US,CA,94122,Andytown Coffee Roasters,+14157539775,$,4.5,772,https://www.yelp.com/biz/andytown-coffee-roasters-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
VD527WwvrhE3Nhzf5vaMNw,sightglass-coffee-san-francisco-7,coffee,Drinks,37.7768998,-122.4086371,(415) 861-1313,3023.3683621763153,https://s3-media1.fl.yelpcdn.com/bphoto/LCm3O2ihzMoZZDx6OZuX1w/o.jpg,False,270 Seventh St,,,San Francisco,US,CA,94103,Sightglass Coffee,+14158611313,$$,4.0,1772,https://www.yelp.com/biz/sightglass-coffee-san-francisco-7?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
1toCkhuD0b57iFotMu3XEQ,la-ciccia-san-francisco,seafood,Seafood,37.7420027017,-122.426627318,(415) 550-8114,2271.6662466956527,https://s3-media1.fl.yelpcdn.com/bphoto/3_l0l9AFLqZJYEfOs7DslA/o.jpg,False,291 30th St,,,San Francisco,US,CA,94131,La Ciccia,+14155508114,$$$,4.5,1058,https://www.yelp.com/biz/la-ciccia-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
vzBSlQezq2GJkDeqBQxdtw,the-original-ghirardelli-ice-cream-and-chocolate-shop-san-francisco,icecream,Desserts,37.80585,-122.42292,(415) 474-3938,5129.957385598331,https://s3-media4.fl.yelpcdn.com/bphoto/c1q_ga9agmM7mfs39XnSng/o.jpg,False,900 North Point,,,San Francisco,US,CA,94109,The Original Ghirardelli Ice Cream & Chocolate Shop,+14154743938,$$,4.0,2425,https://www.yelp.com/biz/the-original-ghirardelli-ice-cream-and-chocolate-shop-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
mDM7-ho67ePJXd5TodtCOg,acquerello-san-francisco,italian,Italian,37.79157,-122.4213296,(415) 567-5432,3654.5935261670274,https://s3-media1.fl.yelpcdn.com/bphoto/HcsSyLAsCvAVJ5Dw3_fwDg/o.jpg,False,1722 Sacramento St,,,San Francisco,US,CA,94109,Acquerello,+14155675432,$$$$,4.5,1060,https://www.yelp.com/biz/acquerello-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
6bc2FmFGzrcEvXcS2cOeeA,b-star-bar-san-francisco,burmese,Burmese,37.78298,-122.46065,(415) 933-9900,3243.9590426090786,https://s3-media1.fl.yelpcdn.com/bphoto/Xtz3FmYx1VH6Xewc2oy1CA/o.jpg,False,127 Clement St,,,San Francisco,US,CA,94118,B Star Bar,+14159339900,$$,4.0,1810,https://www.yelp.com/biz/b-star-bar-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
VPXezwmTETrwitrzj9BZPA,dumpling-time-san-francisco,dimsum,Chinese,37.7697533,-122.4022546,(415) 525-4797,3151.2428912681967,https://s3-media4.fl.yelpcdn.com/bphoto/Gs2DMOgxTWbCDq_ELSs2nA/o.jpg,False,11 Division St,,,San Francisco,US,CA,94103,Dumpling Time,+14155254797,$$,4.0,1421,https://www.yelp.com/biz/dumpling-time-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
msT3LrLB4fhN04HYHuFsew,bella-trattoria-san-francisco,italian,Italian,37.78148,-122.46085,(415) 221-0305,3133.7106338432527,https://s3-media3.fl.yelpcdn.com/bphoto/QJZvt5UMUzEZ0m_UixKikQ/o.jpg,False,3854 Geary Blvd,,,San Francisco,US,CA,94118,Bella Trattoria,+14152210305,$$,4.0,1346,https://www.yelp.com/biz/bella-trattoria-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
FmGF1B-Rpsjq1f5b56qMwg,molinari-delicatessen-san-francisco,delis,Indian,37.79838,-122.40782,(415) 421-2337,4866.411806986211,https://s3-media3.fl.yelpcdn.com/bphoto/6He-NlZrAv2mDV-yg6jW3g/o.jpg,False,373 Columbus Ave,,,San Francisco,US,CA,94133,Molinari Delicatessen,+14154212337,$$,4.5,1065,https://www.yelp.com/biz/molinari-delicatessen-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
YV9PYdUD0O4sLDz1DUk0Gw,mission-pie-san-francisco,bakeries,Bakeries,37.750552,-122.418153,(415) 282-1500,1977.4925418118519,https://s3-media3.fl.yelpcdn.com/bphoto/-dZd33CvJNX1NIBGVLz-zQ/o.jpg,False,2901 Mission St,,,San Francisco,US,CA,94110,Mission Pie,+14152821500,$,4.0,1759,https://www.yelp.com/biz/mission-pie-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
dTWMVRcMVC4zynbFQC7A2A,seven-hills-san-francisco,italian,Italian,37.7953586,-122.4182303,(415) 775-1550,4152.72147620808,https://s3-media2.fl.yelpcdn.com/bphoto/ywOw-ze0h-nLAPlPZXcqVg/o.jpg,False,1550 Hyde St,,,San Francisco,US,CA,94109,Seven Hills,+14157751550,$$$,4.5,968,https://www.yelp.com/biz/seven-hills-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
fGj7q3Qro-Efk7t-IVnpXQ,woodhouse-fish-san-francisco,seafood,Seafood,37.7676615910331,-122.42844209075,(415) 437-2722,1029.8261039633505,https://s3-media3.fl.yelpcdn.com/bphoto/vXYPtg1hnNL0VjMeHid5rw/o.jpg,False,2073 Market St,,,San Francisco,US,CA,94114,Woodhouse Fish,+14154372722,$$,4.0,1618,https://www.yelp.com/biz/woodhouse-fish-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
i_OkjtKWm02Upc-PlcUrrg,firefly-restaurant-san-francisco-4,newamerican,American,37.751206,-122.438189,(415) 821-7652,1088.6781106661263,https://s3-media1.fl.yelpcdn.com/bphoto/CWSFYieX3Gp4Ur5PcedAaQ/o.jpg,False,4288 24th St,,,San Francisco,US,CA,94114,Firefly Restaurant,+14158217652,$$$,4.0,1436,https://www.yelp.com/biz/firefly-restaurant-san-francisco-4?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
Ml0ZjPaKXYmXTyGLvkhY8A,samovar-tea-yerba-buena-gardens-san-francisco,tea,Drinks,37.7841774486315,-122.402068620684,(415) 227-9400,3978.7221746366668,https://s3-media2.fl.yelpcdn.com/bphoto/gFpl04BYZQcAsx18x_Akzg/o.jpg,False,730 Howard St,,Yerba Buena Gardens,San Francisco,US,CA,94103,Samovar Tea - Yerba Buena Gardens,+14152279400,$$,4.0,2325,https://www.yelp.com/biz/samovar-tea-yerba-buena-gardens-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
DLpHmXitZxDLdqTwydUSdA,la-fusión-san-francisco-2,latin,Latin American,37.7916357455614,-122.403691572642,(415) 781-0894,4468.635044951983,https://s3-media2.fl.yelpcdn.com/bphoto/-_ZMKb1Aq-ZoMKLJZZaTJw/o.jpg,False,475 Pine St,,,San Francisco,US,CA,94104,La Fusión,+14157810894,$$,4.5,1089,https://www.yelp.com/biz/la-fusi%C3%B3n-san-francisco-2?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
cegatrLOnlyeSgDpYOua2g,sophies-crepes-san-francisco,desserts,Desserts,37.785048,-122.432093,(415) 929-7732,2712.3344318152476,https://s3-media3.fl.yelpcdn.com/bphoto/yBstVPUKqiPqdeWZJbH1fA/o.jpg,False,1581 Webster St,Ste 275,,San Francisco,US,CA,94115,Sophie's Crepes,+14159297732,$,4.0,1666,https://www.yelp.com/biz/sophies-crepes-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
6LfqlrbkpjZt83bEMZWq7A,asiasf-san-francisco,asianfusion,Asian Fusion,37.77503,-122.41281,(415) 255-2742,2608.847140254659,https://s3-media2.fl.yelpcdn.com/bphoto/_G6C1BJbFCYv-vy-5UCQog/o.jpg,False,201 9th St,,,San Francisco,US,CA,94103,AsiaSF,+14152552742,$$$,4.0,1789,https://www.yelp.com/biz/asiasf-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
5xp-qHGhzEzXevsSzYrwkg,pacific-catch-san-francisco,seafood,Seafood,37.80057,-122.43652,(415) 440-1950,4415.685839260427,https://s3-media1.fl.yelpcdn.com/bphoto/8_eX5yuh_gwrP7Ihr8tTFw/o.jpg,False,2027 Chestnut St,,,San Francisco,US,CA,94123,Pacific Catch,+14154401950,$$,4.0,1549,https://www.yelp.com/biz/pacific-catch-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
yYhMl5jjJRU92BhAGZACfw,dosa-on-valencia-san-francisco,indpak,Indian,37.7570921927691,-122.421059310436,(415) 642-3672,1424.3745764015382,https://s3-media2.fl.yelpcdn.com/bphoto/Vgfy-Axz6ud1zgBs7a9QYg/o.jpg,False,995 Valencia St,,,San Francisco,US,CA,94110,DOSA on Valencia,+14156423672,$$,4.0,2271,https://www.yelp.com/biz/dosa-on-valencia-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
xv8dq_jBNfQkHeX2wJGlAg,coqueta-san-francisco,spanish,Spanish,37.7984671979957,-122.396616339684,(415) 704-8866,5450.137916644509,https://s3-media2.fl.yelpcdn.com/bphoto/mk0iWboSkesnrneGqklt9A/o.jpg,False,The Embarcadero,,Pier 5,San Francisco,US,CA,94105,Coqueta,+14157048866,$$$,4.0,1946,https://www.yelp.com/biz/coqueta-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
oqsu3pKpgRMGHj9QItsx0A,zuni-café-san-francisco-3,italian,Italian,37.7734826,-122.4216396,(415) 552-2522,1921.6447621787343,https://s3-media2.fl.yelpcdn.com/bphoto/J9D47Cx0N-JsC5jq5K2Ljw/o.jpg,False,1658 Market St,,,San Francisco,US,CA,94102,Zuni Café,+14155522522,$$$,4.0,2670,https://www.yelp.com/biz/zuni-caf%C3%A9-san-francisco-3?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
D1K_lFglA5fOYquqltYcdg,ebisu-san-francisco,sushi,Japanese,37.7644547169329,-122.466417011814,(415) 566-1770,2664.01311750992,https://s3-media3.fl.yelpcdn.com/bphoto/LBXwE1lTAB58073vOlMONA/o.jpg,False,1283 9th Ave,,,San Francisco,US,CA,94122,Ebisu,+14155661770,$$,4.0,1738,https://www.yelp.com/biz/ebisu-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
I19ntZQrZxMn9gYOOK1rhg,acme-bread-company-san-francisco-2,bakeries,Bakeries,37.795752455393,-122.393647134304,(415) 288-2978,5400.803507155191,https://s3-media1.fl.yelpcdn.com/bphoto/IAAZoA19xvcjK0frngB1sg/o.jpg,False,1 Ferry Bldg,,,San Francisco,US,CA,94105,Acme Bread Company,+14152882978,$,4.5,827,https://www.yelp.com/biz/acme-bread-company-san-francisco-2?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
vJaF4HdnmSVF_V0BjeKjtg,blue-bottle-coffee-san-francisco-10,coffee,Drinks,37.7960448083673,-122.393810043172,(510) 653-3394,5414.253527541998,https://s3-media2.fl.yelpcdn.com/bphoto/IxUka9Ouabp0TKDCuDLPGw/o.jpg,False,1 Ferry Building,Ste 7,,San Francisco,US,CA,94111,Blue Bottle Coffee,+15106533394,$,4.0,1490,https://www.yelp.com/biz/blue-bottle-coffee-san-francisco-10?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
zFxD8QinHt69Bs7M2mgB-Q,quince-san-francisco,french,French,37.7975,-122.40336,(415) 775-8500,4998.95311120804,https://s3-media3.fl.yelpcdn.com/bphoto/lVJ0BDM3aLA5C02FLpdCEA/o.jpg,False,470 Pacific Ave,,,San Francisco,US,CA,94133,Quince,+14157758500,$$$$,4.0,1423,https://www.yelp.com/biz/quince-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
_D1Ev_zTZs5ijHkleK6C2w,hillstone-san-francisco-4,newamerican,American,37.805712595582,-122.405280545354,(415) 392-9280,5717.698790068706,https://s3-media4.fl.yelpcdn.com/bphoto/3hJ6yHzKFifGe2J32oiE0A/o.jpg,False,1800 Montgomery St,,,San Francisco,US,CA,94111,Hillstone,+14153929280,$$$,4.0,2118,https://www.yelp.com/biz/hillstone-san-francisco-4?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
lOCewxz6QNegZbArImNBfw,the-view-lounge-san-francisco,lounges,Bars,37.7853662725987,-122.404355941664,(415) 896-1600,3918.8473317985818,https://s3-media2.fl.yelpcdn.com/bphoto/pfRrawoQTszGUue7H07w-A/o.jpg,False,780 Mission Street,,,San Francisco,US,CA,94103,The View Lounge,+14158961600,$$,4.0,1626,https://www.yelp.com/biz/the-view-lounge-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
xdAgbLBQcffIxI8mYgjT1Q,frascati-san-francisco,newamerican,American,37.7983589172363,-122.419105529785,(415) 928-1406,4435.538593248097,https://s3-media3.fl.yelpcdn.com/bphoto/NlTLpp0S10Ci-SDQgf0UNw/o.jpg,False,1901 Hyde St,,,San Francisco,US,CA,94109,Frascati,+14159281406,$$$,4.5,1161,https://www.yelp.com/biz/frascati-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
UjjNgzBFAVXF3iVXPVjH_Q,pancho-villa-taqueria-san-francisco,mexican,Mexican,37.7648138,-122.4212461,(415) 864-8840,1412.8375831239387,https://s3-media3.fl.yelpcdn.com/bphoto/O2SSf_9ES8CsH5lnXvGT-Q/o.jpg,False,3071 16th St,,,San Francisco,US,CA,94103,Pancho Villa Taqueria,+14158648840,$,4.0,2482,https://www.yelp.com/biz/pancho-villa-taqueria-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
HECB3khkUffaD2zWCngLuw,el-techo-san-francisco,latin,Latin American,37.7566307288009,-122.419098317624,(415) 550-6970,1597.2918669009632,https://s3-media1.fl.yelpcdn.com/bphoto/YZZvDAXqRriZ4eWS6KIg1g/o.jpg,False,2516 Mission St,,,San Francisco,US,CA,94110,El Techo,+14155506970,$$,4.0,1712,https://www.yelp.com/biz/el-techo-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
rxY7canIJeXtICb6lprUcQ,blue-plate-san-francisco,tradamerican,American,37.74523,-122.42033,(415) 282-6777,2240.754392502849,https://s3-media2.fl.yelpcdn.com/bphoto/5iaI4aBsGYRaaRE1V4e8-w/o.jpg,False,3218 Mission St,,,San Francisco,US,CA,94110,Blue Plate,+14152826777,$$$,4.0,1394,https://www.yelp.com/biz/blue-plate-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
UGKNNQ6bjL-ZttHSdZISfA,blackwood-san-francisco-3,thai,Thai,37.800591,-122.438832,(415) 931-9663,4418.474572931308,https://s3-media1.fl.yelpcdn.com/bphoto/iGFbolyCPXaFaHhLNql88Q/o.jpg,False,2150 Chestnut St,,,San Francisco,US,CA,94123,Blackwood,+14159319663,$$,4.0,1468,https://www.yelp.com/biz/blackwood-san-francisco-3?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
QOpqNPKpClL48TVVrYobAw,pizzetta-211-san-francisco,pizza,Pizza,37.783684,-122.482974,(415) 379-9880,4810.639763875178,https://s3-media2.fl.yelpcdn.com/bphoto/1uWcAal9dbi2iOvULeLI4w/o.jpg,False,211 23rd Ave,,,San Francisco,US,CA,94121,Pizzetta 211,+14153799880,$$,4.5,1214,https://www.yelp.com/biz/pizzetta-211-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
WOVHQYzSAdyXYOiYDTmujQ,the-bird-san-francisco,chickenshop,Others,37.78724,-122.39995,(415) 872-9825,4334.402024411518,https://s3-media1.fl.yelpcdn.com/bphoto/swsVh8zitzh6gipKB4zaUA/o.jpg,False,115 New Montgomery St,,,San Francisco,US,CA,94105,The Bird,+14158729825,$,4.0,1390,https://www.yelp.com/biz/the-bird-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
bH8FgQYhxkj5qQ4wL7vPFA,tuba-authentic-turkish-restaurant-san-francisco,mediterranean,Mediterranean,37.7548912,-122.4228895,(415) 826-8822,1366.338499605357,https://s3-media2.fl.yelpcdn.com/bphoto/tglhXFpXHEym_CKoj6v_CQ/o.jpg,False,1007 Guerrero St,,,San Francisco,US,CA,94110,Tuba Authentic Turkish Restaurant,+14158268822,$$,4.5,978,https://www.yelp.com/biz/tuba-authentic-turkish-restaurant-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
dN_v0Lu6xhv0yJcx-M0fpg,hakkasan-san-francisco-2,newamerican,American,37.78771,-122.40385,(415) 829-8148,4150.868369530434,https://s3-media2.fl.yelpcdn.com/bphoto/NEDgv2eNNlJ5-VhN5zu9ZA/o.jpg,False,1 Kearny St,,,San Francisco,US,CA,94108,Hakkasan,+14158298148,$$$,4.0,1683,https://www.yelp.com/biz/hakkasan-san-francisco-2?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
TcbKvh-e1lxywJuN6in5JQ,farm-table-san-francisco,coffee,Drinks,37.7876476643898,-122.414076908221,(415) 300-5652,3565.3970424815884,https://s3-media3.fl.yelpcdn.com/bphoto/SdBbyNaFbyo-Eht2K24FKQ/o.jpg,False,754 Post St,,,San Francisco,US,CA,94109,Farm : Table,+14153005652,$$,4.0,1708,https://www.yelp.com/biz/farm-table-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
xkTx2lxZQptqxNeCBCaArA,tadu-ethiopian-kitchen-san-francisco-3,ethiopian,Ethiopian,37.7848298,-122.4142271,(415) 409-6649,3299.4776347184934,https://s3-media2.fl.yelpcdn.com/bphoto/pUg-HAc0dCxV4iORG8NJZA/o.jpg,False,484 Ellis St,,,San Francisco,US,CA,94102,Tadu Ethiopian Kitchen,+14154096649,$$,4.5,630,https://www.yelp.com/biz/tadu-ethiopian-kitchen-san-francisco-3?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
WxxE5kE8omgQhJE8sWIvmA,tadich-grill-san-francisco,seafood,Seafood,37.793431560349,-122.399468217791,(415) 391-1849,4862.94513865943,https://s3-media2.fl.yelpcdn.com/bphoto/8LAVB6uYldQfoQ2Qe3Eiww/o.jpg,False,240 California St,,,San Francisco,US,CA,94111,Tadich Grill,+14153911849,$$$,4.0,2315,https://www.yelp.com/biz/tadich-grill-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
sQavxElZ71EGMrQ1zktn8Q,leopolds-san-francisco-2,german,German,37.79892,-122.42207,(415) 474-2000,4412.132361472025,https://s3-media3.fl.yelpcdn.com/bphoto/KieulF5MOZ3rUS7WpeRJ_A/o.jpg,False,2400 Polk St,,,San Francisco,US,CA,94109,Leopold's,+14154742000,$$,4.5,1020,https://www.yelp.com/biz/leopolds-san-francisco-2?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
qKVwVCJ_5D0iOxJYE9wSJw,roka-akor-san-francisco-san-francisco-4,steak,Steakhouses,37.7965391394848,-122.403850511802,(415) 362-8887,4890.000090549722,https://s3-media4.fl.yelpcdn.com/bphoto/AAncYrJqBI7kXTKL87DNTA/o.jpg,False,801 Montgomery St,,,San Francisco,US,CA,94133,Roka Akor - San Francisco,+14153628887,$$$$,4.0,1205,https://www.yelp.com/biz/roka-akor-san-francisco-san-francisco-4?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
MTIqLOBdISaon4G22qb5Lg,thorough-bread-and-pastry-san-francisco,cakeshop,Bakeries,37.7665123809431,-122.429034858942,(415) 558-0690,902.2696814780753,https://s3-media2.fl.yelpcdn.com/bphoto/qE7J_F4aY0SqHJx9sMcX6Q/o.jpg,False,248 Church St,,,San Francisco,US,CA,94114,Thorough Bread & Pastry,+14155580690,$,4.5,817,https://www.yelp.com/biz/thorough-bread-and-pastry-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
ztL8KI0ed0snCiK88ZUfNw,perbacco-san-francisco,italian,Italian,37.7934543812786,-122.399336635582,(415) 955-0663,4872.566157562135,https://s3-media4.fl.yelpcdn.com/bphoto/lapn3pRVT-73jKQeiYcy7w/o.jpg,False,230 California St,,,San Francisco,US,CA,94111,Perbacco,+14159550663,$$$,4.0,1976,https://www.yelp.com/biz/perbacco-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
iZ5VBmyFAZyJCt88KLwhJw,la-mediterranee-san-francisco-8,mideastern,Middle Eastern,37.7900665,-122.4338783,(415) 921-2956,3259.1918781325226,https://s3-media2.fl.yelpcdn.com/bphoto/yPEtwC3g87-gOjcaYKZixw/o.jpg,False,2210 Fillmore St,,,San Francisco,US,CA,94115,La Mediterranee,+14159212956,$$,4.0,1460,https://www.yelp.com/biz/la-mediterranee-san-francisco-8?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
TlBFKt2N2eSEBpN-UZmDBw,parada-22-san-francisco,latin,Latin American,37.7692967769619,-122.452065106142,(415) 750-1111,1662.620443283902,https://s3-media2.fl.yelpcdn.com/bphoto/hJse8ZTnvFVyyJiTr-4R1g/o.jpg,False,1805 Haight St,,,San Francisco,US,CA,94117,Parada 22,+14157501111,$$,4.0,1132,https://www.yelp.com/biz/parada-22-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
