yelp_id,alias,category_alias,category_title,latitude,longitude,display_phone,distance,image_url,is_closed,address,address2,address3,city,country,state,zip_code,name,phone,price,rating,review_count,url
4vrX5JhM1D3dTiL4DU5clQ,neighbor-bakehouse-san-francisco,bakeries,Bakeries,37.759631,-122.388171,(415) 549-7716,4246.220166,https://s3-media4.fl.yelpcdn.com/bphoto/6-jv_83kA3k-2mgH-RhjQA/o.jpg,FALSE,2343 3rd St,,,San Francisco,US,CA,94107,Neighbor Bakehouse,14155497716,$$,4.5,693,https://www.yelp.com/biz/neighbor-bakehouse-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
wdlyeH5ug7uZpvtb-N97fQ,the-buena-vista-san-francisco,bars,Bars,37.8065091,-122.4207222,(415) 474-5044,5256.466503,https://s3-media2.fl.yelpcdn.com/bphoto/eftZbD2bBRhLX52OACg5Qg/o.jpg,FALSE,2765 Hyde St,,,San Francisco,US,CA,94109,The Buena Vista,14154745044,$$,4,2485,https://www.yelp.com/biz/the-buena-vista-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
z9CN58fSrA46ggyb6OnCnQ,thanh-long-san-francisco,seafood,Seafood,37.76017,-122.50609,(415) 665-1146,6122.811242,https://s3-media2.fl.yelpcdn.com/bphoto/BL84GADimiDmY2UDTWa38g/o.jpg,FALSE,4101 Judah St,,,San Francisco,US,CA,94122,Thanh Long,14156651146,$$$,4,2531,https://www.yelp.com/biz/thanh-long-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
5ksN4f83NeC9t_XsyeFx9A,the-16th-avenue-tiled-steps-san-francisco,localflavor,Others,37.75626959,-122.4731481,,3267.207733,https://s3-media3.fl.yelpcdn.com/bphoto/wQjK6G5DYu_ioWSoY7xiKA/o.jpg,FALSE,Moraga St. between 15th & 16th Ave,,,San Francisco,US,CA,94122,The 16th Avenue Tiled Steps,,,5,596,https://www.yelp.com/biz/the-16th-avenue-tiled-steps-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
t0MUKjSjCaQeXHTGQlfosg,home-san-francisco-30,coffee,Drinks,37.75445393,-122.4770139,(415) 742-0038,3637.58412,https://s3-media1.fl.yelpcdn.com/bphoto/rTJkrhU1pnjT-Yk5hWk7Tg/o.jpg,FALSE,1222 Noriega St,,,San Francisco,US,CA,94122,Home,14157420038,$,4.5,1030,https://www.yelp.com/biz/home-san-francisco-30?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
V6L23CJAM9cm0zzWAhSwVA,belly-good-cafe-and-crepes-san-francisco,icecream,Desserts,37.785091,-122.430635,(415) 346-8383,2738.058699,https://s3-media4.fl.yelpcdn.com/bphoto/8b0iwI-CVfVRmwl5sYgdVA/o.jpg,FALSE,1737 Post St,Ste 393,,San Francisco,US,CA,94115,Belly Good Cafe & Crepes,14153468383,$,4.5,1271,https://www.yelp.com/biz/belly-good-cafe-and-crepes-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
U0GqpXzcIDlad7vQHbB63Q,kusakabe-san-francisco,sushi,Japanese,37.79570177,-122.4028848,(415) 757-0155,4865.835209,https://s3-media3.fl.yelpcdn.com/bphoto/QyStYrXW-MaOo4IcP9a-HQ/o.jpg,FALSE,584 Washington St,,,San Francisco,US,CA,94111,KUSAKABE,14157570155,$$$$,4.5,843,https://www.yelp.com/biz/kusakabe-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
OoyK7MyuPtKOQAXmEmyM5g,little-star-pizza-san-francisco-4,pizza,Pizza,37.76625989,-122.422121,(415) 551-7827,1393.272636,https://s3-media3.fl.yelpcdn.com/bphoto/T7AGG4yUrbN4KFj097VOdA/o.jpg,FALSE,400 Valencia St,,,San Francisco,US,CA,94103,Little Star Pizza,14155517827,$$,4,2005,https://www.yelp.com/biz/little-star-pizza-san-francisco-4?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
E8RJkjfdcwgtyoPMjQ_Olg,four-barrel-coffee-san-francisco,coffee,Drinks,37.76701695,-122.4218428,(415) 896-4289,1452.86965,https://s3-media3.fl.yelpcdn.com/bphoto/E17wpmhnO4bwfT_MVgaIJw/o.jpg,FALSE,375 Valencia St,,,San Francisco,US,CA,94103,Four Barrel Coffee,14158964289,$,4,2051,https://www.yelp.com/biz/four-barrel-coffee-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
-4wz0dOG3RdBNYE02l9KjA,ppq-dungeness-island-san-francisco-2,seafood,Seafood,37.78233,-122.484454,(415) 386-8266,4845.94871,https://s3-media3.fl.yelpcdn.com/bphoto/UfbouzM77ahul8Ixev_JYQ/o.jpg,FALSE,2332 Clement St,,,San Francisco,US,CA,94121,PPQ Dungeness Island,14153868266,$$,4,2967,https://www.yelp.com/biz/ppq-dungeness-island-san-francisco-2?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
ZuhygpLHdwsELMWa3Nbymw,the-slanted-door-san-francisco,vietnamese,Vietnamese,37.79618244,-122.3936968,(415) 861-8032,5432.189784,https://s3-media1.fl.yelpcdn.com/bphoto/1iA7wjzU0I-oncWesYJJtw/o.jpg,FALSE,1 Ferry Bldg,Ste 3,,San Francisco,US,CA,94111,The Slanted Door,14158618032,$$$,3.5,5539,https://www.yelp.com/biz/the-slanted-door-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
voFE8DTKsTFi1Vzm_zzd0Q,don-pistos-san-francisco-2,mexican,Mexican,37.80078,-122.40784,(415) 395-0939,5089.089101,https://s3-media1.fl.yelpcdn.com/bphoto/dfzKnPaHvoBrFLGS4LVIcw/o.jpg,FALSE,510 Union St,,,San Francisco,US,CA,94133,Don Pistos,14153950939,$$,4,1754,https://www.yelp.com/biz/don-pistos-san-francisco-2?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
tnhfDv5Il8EaGSXZGiuQGg,garaje-san-francisco,mexican,Mexican,37.78175295,-122.396122,(415) 644-0838,4235.51308,https://s3-media1.fl.yelpcdn.com/bphoto/B5UcvKFCAMNZ5O8e-bx-pg/o.jpg,FALSE,475 3rd St,,,San Francisco,US,CA,94107,Garaje,14156440838,$$,4.5,1494,https://www.yelp.com/biz/garaje-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
WFgRFq_KxIs2fkYo1iD6Tg,lers-ros-san-francisco-2,thai,Thai,37.784703,-122.417566,(415) 931-6917,3122.956284,https://s3-media3.fl.yelpcdn.com/bphoto/R1NZEpF4b0INlulJudiAew/o.jpg,FALSE,730 Larkin St,,,San Francisco,US,CA,94109,Lers Ros,14159316917,$$,4,2133,https://www.yelp.com/biz/lers-ros-san-francisco-2?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
ka1_lat2boQwLMsOCiwGiA,r-and-g-lounge-san-francisco,chinese,Chinese,37.7941241,-122.4049374,(415) 982-7877,4617.126365,https://s3-media1.fl.yelpcdn.com/bphoto/MvC2vshFjeaY8DATKk_ZVA/o.jpg,FALSE,631 Kearny St,,,San Francisco,US,CA,94108,R&G Lounge,14159827877,$$,3.5,4291,https://www.yelp.com/biz/r-and-g-lounge-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
TfvirefqknwFZGCGYvHFgw,chantal-guillon-macarons-san-francisco-2,desserts,Desserts,37.77667228,-122.4236196,(415) 864-2400,2085.027311,https://s3-media1.fl.yelpcdn.com/bphoto/1n0R1NbPoeIkY4NEfdeSyA/o.jpg,FALSE,437 Hayes St,Ste A,,San Francisco,US,CA,94102,Chantal Guillon Macarons,14158642400,$$,4.5,1009,https://www.yelp.com/biz/chantal-guillon-macarons-san-francisco-2?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
BcW0vRdM8N-rteR2FfV1jg,deli-board-san-francisco,delis,Indian,37.7776248,-122.4070127,(415) 552-7687,3186.294646,https://s3-media3.fl.yelpcdn.com/bphoto/m5dL_mNk9rjSJ5jQu17hVw/o.jpg,FALSE,1058 Folsom St,,,San Francisco,US,CA,94103,Deli Board,14155527687,$$,4.5,1250,https://www.yelp.com/biz/deli-board-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
QINiEjMRGA7pKfvhPQtfBg,isa-restaurant-san-francisco,french,French,37.8001099,-122.43749,(415) 567-9588,4359.510953,https://s3-media2.fl.yelpcdn.com/bphoto/fWR0Hlg7j0dr4EQrOmbK5g/o.jpg,FALSE,3324 Steiner St,,,San Francisco,US,CA,94123,Isa Restaurant,14155679588,$$$,4,2005,https://www.yelp.com/biz/isa-restaurant-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
yyi2GpG_p7TX7XAq_eHSZA,boudin-bakery-and-cafe-san-francisco-7,bakeries,Bakeries,37.80841003,-122.4150794,(415) 928-1849,5606.735827,https://s3-media4.fl.yelpcdn.com/bphoto/rDVvWFk7tMGdphnF6tdHDw/o.jpg,FALSE,160 Jefferson St,,Lower Level,San Francisco,US,CA,94133,Boudin Bakery & Cafe,14159281849,$$,4,3531,https://www.yelp.com/biz/boudin-bakery-and-cafe-san-francisco-7?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
4-ra3RxOy1PpvnaK49dy8w,eight-am-san-francisco,newamerican,American,37.806251,-122.419204,(415) 292-4888,5268.922904,https://s3-media1.fl.yelpcdn.com/bphoto/MER73gsf0I4b4FcCzg7udw/o.jpg,FALSE,1323 Columbus Ave,,,San Francisco,US,CA,94133,Eight AM,14152924888,$$,4.5,1150,https://www.yelp.com/biz/eight-am-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
i09UMzccKgyLwGYKDVP28w,surisan-san-francisco,korean,Korean,37.80678,-122.41756,(415) 771-8449,5366.47662,https://s3-media1.fl.yelpcdn.com/bphoto/CQjUMLXrjMLPOhRgDmGyGw/o.jpg,FALSE,505 Beach St,,,San Francisco,US,CA,94133,Surisan,14157718449,$$,4.5,1444,https://www.yelp.com/biz/surisan-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
yn5gA62ekL-TzKBBI_rq-A,boba-guys-san-francisco-6,coffee,Drinks,37.7899434,-122.4073063,(415) 967-2622,4121.854967,https://s3-media3.fl.yelpcdn.com/bphoto/fzCU6GvFSpqZN4hus52CGw/o.jpg,FALSE,429 Stockton St,,,San Francisco,US,CA,94108,Boba Guys,14159672622,$,4,1840,https://www.yelp.com/biz/boba-guys-san-francisco-6?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
HRiP-_TSWvJLy3_hXVRPtw,roxie-food-center-san-francisco,grocery,Grocery,37.7267302,-122.4414182,(415) 587-2345,3816.183545,https://s3-media4.fl.yelpcdn.com/bphoto/hTiYljWYX3vT9ttur_eohg/o.jpg,FALSE,1901 San Jose Ave,,,San Francisco,US,CA,94112,Roxie Food Center,14155872345,$$,4.5,956,https://www.yelp.com/biz/roxie-food-center-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
286uOfEOt2P2BpakntKhGQ,submarine-center-san-francisco,sandwiches,Fast Food,37.7409,-122.46532,(415) 564-1455,3376.141899,https://s3-media2.fl.yelpcdn.com/bphoto/DmJsc5io0MlV1fHs73Fy4Q/o.jpg,FALSE,820 Ulloa St,,,San Francisco,US,CA,94127,Submarine Center,14155641455,$,4.5,1155,https://www.yelp.com/biz/submarine-center-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
sT8TRzofJym5w0khZkOJhw,the-chairman-truck-san-francisco,foodtrucks,Food Trucks,37.78404,-122.4175,(415) 967-3686,3063.214825,https://s3-media1.fl.yelpcdn.com/bphoto/TrHj0TTw-MZotqdhlPkWJw/o.jpg,FALSE,670 Larkin St,,,San Francisco,US,CA,94102,The Chairman Truck,14159673686,$,4,1417,https://www.yelp.com/biz/the-chairman-truck-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
YqvoyaNvtoC8N5dA8pD2JA,delfina-san-francisco,italian,Italian,37.76131,-122.42431,(415) 552-4055,1063.680171,https://s3-media1.fl.yelpcdn.com/bphoto/c7JFNzc46w-Gf4CU-FZK8Q/o.jpg,FALSE,3621 18th St,,,San Francisco,US,CA,94110,Delfina,14155524055,$$$,4,2021,https://www.yelp.com/biz/delfina-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
ey_UUXdDMUoO77QIF6SGaQ,mensho-tokyo-san-francisco-2,ramen,Japanese,37.78669085,-122.4143263,(415) 800-8345,3464.798417,https://s3-media1.fl.yelpcdn.com/bphoto/FW8fWpjUC-LSju9liA_Kug/o.jpg,FALSE,672 Geary St,,,San Francisco,US,CA,94102,Mensho Tokyo,14158008345,$$,4,1978,https://www.yelp.com/biz/mensho-tokyo-san-francisco-2?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
fK6ZCDLTFtPV9HT4oAo5-w,roli-roti-gourmet-rotisserie-san-francisco,sandwiches,Fast Food,37.79539824,-122.392534,(510) 780-0300,5441.558282,https://s3-media3.fl.yelpcdn.com/bphoto/Bo-hvYMsAKRYxQg3BqTMjQ/o.jpg,FALSE,1 Ferry Bldg,,,San Francisco,US,CA,94105,Roli Roti Gourmet Rotisserie,15107800300,$$,4.5,1408,https://www.yelp.com/biz/roli-roti-gourmet-rotisserie-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
rwiL8C8989DlHMD88bxi3A,gracias-madre-san-francisco,vegan,Vegan,37.761606,-122.419241,(415) 683-1346,1514.583284,https://s3-media4.fl.yelpcdn.com/bphoto/YlbCJ4AoPahwKlJ9rNdAPA/o.jpg,FALSE,2211 Mission St,,,San Francisco,US,CA,94110,Gracias Madre,14156831346,$$,4,3094,https://www.yelp.com/biz/gracias-madre-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
s-ihKanDRDHTD8U49HFA5Q,lovejoys-tea-room-san-francisco,british,British,37.74919,-122.42689,(415) 648-5895,1541.385137,https://s3-media1.fl.yelpcdn.com/bphoto/0rQRbWv1-Rz-h3LOtubcvw/o.jpg,FALSE,1351 Church St,,,San Francisco,US,CA,94114,Lovejoy's Tea Room,14156485895,$$,4.5,1166,https://www.yelp.com/biz/lovejoys-tea-room-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
g0VCHer2uE5NLOEdblZuSw,taqueria-cancún-san-francisco-5,mexican,Mexican,37.76047,-122.41951,(415) 252-9560,1488.988377,https://s3-media1.fl.yelpcdn.com/bphoto/Exo1agVhmloNeaAsx-352g/o.jpg,FALSE,2288 Mission St,,,San Francisco,US,CA,94110,Taqueria Cancún,14152529560,$,4,1989,https://www.yelp.com/biz/taqueria-canc%C3%BAn-san-francisco-5?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
0YPcBWiU-8t2kGe-DOhW5g,tommys-joynt-san-francisco,tradamerican,American,37.785547,-122.421814,(415) 775-4216,3027.464892,https://s3-media4.fl.yelpcdn.com/bphoto/dPAh1_uqNTsECG24jwhRPQ/o.jpg,FALSE,1101 Geary Blvd,,,San Francisco,US,CA,94109,Tommy's Joynt,14157754216,$$,4,2793,https://www.yelp.com/biz/tommys-joynt-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
elgE2cUhKotsLoBUdghexQ,devils-teeth-baking-company-san-francisco,bakeries,Bakeries,37.75318245,-122.5050075,(415) 683-5533,6088.070439,https://s3-media3.fl.yelpcdn.com/bphoto/38ID8-jDhDD6z4ztsK5vZg/o.jpg,FALSE,3876 Noriega St,,,San Francisco,US,CA,94122,Devil's Teeth Baking Company,14156835533,$,4.5,1519,https://www.yelp.com/biz/devils-teeth-baking-company-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
FqYg7BcsryLFiUTknxpQpw,harris-restaurant-san-francisco,steak,Steakhouses,37.79508,-122.42287,(415) 673-1888,3980.808713,https://s3-media3.fl.yelpcdn.com/bphoto/cqsaaeINjn4qgUPKI9vk7w/o.jpg,FALSE,2100 Van Ness Ave,,,San Francisco,US,CA,94109,Harris' Restaurant,14156731888,$$$$,4,1808,https://www.yelp.com/biz/harris-restaurant-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
AfqpSxetSUMc63ZPCfbneg,craftsman-and-wolves-san-francisco,bakeries,Bakeries,37.7609695,-122.4218206,(415) 913-7713,1285.807656,https://s3-media2.fl.yelpcdn.com/bphoto/uXIQq9jt4QZzUvFtts9S-Q/o.jpg,FALSE,746 Valencia St,,,San Francisco,US,CA,94110,Craftsman and Wolves,14159137713,$$,4,1474,https://www.yelp.com/biz/craftsman-and-wolves-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
PLx_VnZyFmxTS1zNTaDJxA,alexanders-steakhouse-san-francisco-7,steak,Steakhouses,37.7793,-122.39568,(415) 495-1111,4125.751751,https://s3-media4.fl.yelpcdn.com/bphoto/bZwydjQu4jatNf-IMTXnRA/o.jpg,FALSE,448 Brannan St,,,San Francisco,US,CA,94107,Alexander's Steakhouse,14154951111,$$$$,4,1639,https://www.yelp.com/biz/alexanders-steakhouse-san-francisco-7?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
ZfMLpV7p3EvRv3Idpx89sQ,spruce-san-francisco,tradamerican,American,37.787621,-122.452734,(415) 931-5100,3298.148556,https://s3-media2.fl.yelpcdn.com/bphoto/MFuhwvIQVosP9fAyRvuiwA/o.jpg,FALSE,3640 Sacramento St,,,San Francisco,US,CA,94118,Spruce,14159315100,$$$$,4,1848,https://www.yelp.com/biz/spruce-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
wxzx3duu1c0CcomzEOvfOQ,the-front-porch-san-francisco,southern,Southern,37.74372,-122.42197,(415) 695-7800,2285.076545,https://s3-media1.fl.yelpcdn.com/bphoto/0fmMVyqSKOMIqtkQksUTUQ/o.jpg,FALSE,65 29th St,Ste A,,San Francisco,US,CA,94110,The Front Porch,14156957800,$$,4,2693,https://www.yelp.com/biz/the-front-porch-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
qZFRnzb-VTfkMC2vDoWJVA,hot-cookie-san-francisco,bakeries,Bakeries,37.76227,-122.43494,(415) 621-2350,206.9861118,https://s3-media4.fl.yelpcdn.com/bphoto/66RTQV_B5fRtrH832NCXow/o.jpg,FALSE,407 Castro St,,,San Francisco,US,CA,94114,Hot Cookie,14156212350,$,4,1427,https://www.yelp.com/biz/hot-cookie-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
VzlVF1yc_BboRwwqJcvkxg,mymy-san-francisco-3,breakfast_brunch,Breakfast & Brunch,37.79094006,-122.4192695,(415) 800-7466,3665.699414,https://s3-media3.fl.yelpcdn.com/bphoto/yU_nI0inYflkj7RX2zd7WQ/o.jpg,FALSE,1500 California St,,,San Francisco,US,CA,94109,Mymy,14158007466,$$,4,1630,https://www.yelp.com/biz/mymy-san-francisco-3?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
NwqdohySKrDnK0RsAde9UA,hot-sauce-and-panko-san-francisco,chicken_wings,Fast Food,37.79451652,-122.4178762,(415) 359-1908,4078.842386,https://s3-media3.fl.yelpcdn.com/bphoto/fBs8B6-y9OFSPtvMHoFrsw/o.jpg,FALSE,1468 Hyde St,,,San Francisco,US,CA,94109,Hot Sauce and Panko,14153591908,$,4.5,1055,https://www.yelp.com/biz/hot-sauce-and-panko-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
ma-IFK7XaRdVwA9lxNyMXA,señor-sisig-san-francisco-3,filipino,Filipino,37.79059,-122.40306,(855) 747-4455,4515.158572,https://s3-media3.fl.yelpcdn.com/bphoto/H3V68xyZWC3JNRs4kqHHbg/o.jpg,FALSE,,,,San Francisco,US,CA,94104,Señor Sisig,18557474455,$$,4,1501,https://www.yelp.com/biz/se%C3%B1or-sisig-san-francisco-3?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
U1TgSEKZwgdTftTOxCtFOQ,dosa-on-fillmore-san-francisco-3,indpak,Indian,37.78535,-122.43284,(415) 441-3672,2739.555675,https://s3-media2.fl.yelpcdn.com/bphoto/yRQT1qg44iAdAdKkONJ9Ig/o.jpg,FALSE,1700 Fillmore St,,,San Francisco,US,CA,94115,DOSA on Fillmore,14154413672,$$$,4,2945,https://www.yelp.com/biz/dosa-on-fillmore-san-francisco-3?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
mydKjdG8gJOcRQ9cZwkQpQ,ryokos-san-francisco,sushi,Japanese,37.78819878,-122.4120592,(415) 775-1028,3716.063887,https://s3-media2.fl.yelpcdn.com/bphoto/-wl9C9bi-LGTV6WiwROxng/o.jpg,FALSE,619 Taylor St,,,San Francisco,US,CA,94102,Ryoko's,14157751028,$$,4,2815,https://www.yelp.com/biz/ryokos-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
8pZevgVXucZStPwUYPfAkQ,hard-knox-cafe-san-francisco-3,soulfood,Others,37.75752,-122.38858,(415) 648-3770,4230.076688,https://s3-media2.fl.yelpcdn.com/bphoto/9qypTdiM9OrfS6iUNO_QpQ/o.jpg,FALSE,2526 3rd St,,,San Francisco,US,CA,94107,Hard Knox Cafe,14156483770,$$,4,2107,https://www.yelp.com/biz/hard-knox-cafe-san-francisco-3?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
WhTpALYvB4ZBMcT8fFVLvw,holy-gelato-san-francisco,icecream,Desserts,37.7624176,-122.4660266,(415) 681-3061,2599.848459,https://s3-media1.fl.yelpcdn.com/bphoto/E_E2UC2gQDI-zJjI5fWRog/o.jpg,FALSE,1392 9th Ave,,,San Francisco,US,CA,94122,Holy Gelato!,14156813061,$,4.5,1032,https://www.yelp.com/biz/holy-gelato-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
MWaeG9XhJdFzbcrSrpF6mQ,tommasos-san-francisco-2,italian,Italian,37.797778,-122.405204,(415) 398-9696,4932.803318,https://s3-media4.fl.yelpcdn.com/bphoto/Mc-sfdXRGg4qVEGpLrxE9w/o.jpg,FALSE,1042 Kearny St,,,San Francisco,US,CA,94133,Tommaso's,14153989696,$$,4,1556,https://www.yelp.com/biz/tommasos-san-francisco-2?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
