yelp_id,meter1,meter2,meter3,meter4,meter5,meter6,meter7,meter8,meter9,meter10,resturant_name
M175LTlKPJjAWREIUPyMGg,223975,223843,223031,223917,223198,223897,223753,223215,223236,223226,Sushi Zone
I0UVBT1-k0LqUICRLr9l5A,220088,220815,220836,220404,220671,220484,220263,220099,220213,220945,Dynamo Donut & Coffee
gsf5yf5HS3h8Z8MHpJ4t3w,198082,199819,199191,198296,199475,199434,198966,198195,198483,198506,Cafe Claude
chWLsfWUJ5k8-73t9FOM9A,223727,223998,223054,223782,223395,223012,223623,223109,223641,223707,Limón Rotisserie
KCVZ0Z5GQgQxduizQ91O1Q,228157,228619,228675,228494,228222,228674,228961,228366,228279,228835,Yummy Yummy
pKP6ikrLyM5Gtua13kVoUw,228476,228609,228153,228626,228058,228299,228823,228662,228951,228152,Izakaya Sozai
iUockw0CUssKZLyoGJYEXA,221823,221291,221912,221413,221983,221588,221461,221515,221766,221265,Cuisine of Nepal
IMcnK1JuvoQPN8OktoLtIg,219416,220611,220431,219910,219515,219201,220626,220250,220539,219337,Straw
4-pWX0F9mi_VlN1IAxweSQ,207658,207967,207415,207536,208002,207562,207854,207022,207094,207093,Park Tavern
u30abI5AtOKAddJRxUfZTg,208674,208055,208117,208778,208678,208848,208884,208594,208930,208212,Colibri Mexican Bistro
F3bL-3Btko-JSupCC2pPAw,208560,208689,208806,208352,208815,208117,208848,208108,208814,208046,Katana-Ya
jcFf2ZnJYL0nWCdIpqiA-g,200022,200601,200119,200050,200654,200433,200859,200653,200287,200701,Trestle
lvoKIKQ8zD4ZvcbUmImrQg,208646,208361,208963,208060,208272,208967,208183,208380,208054,208663,Taylor Street Coffee Shop
7qK2Gwu0afQMtYFSJvvCqQ,198426,198297,198930,198980,198486,198828,198392,198758,198997,198987,Muracci's Japanese Curry & Grill
Q8cYhJGa9pwlu63f-KMV-A,202009,201205,201122,201425,201240,201333,201648,201118,201045,201179,5A5 Steak Lounge
fGLexj1k40gCUzfAwXF3Yg,227785,227347,227328,227528,227966,227408,227789,227580,227876,227857,Lands End
CfU_8BIc6SX7lhDYAB9Xkw,207415,207368,207503,207094,207093,207504,207677,207814,207536,207854,Liguria Bakery
LFEBCjZ-M3XUFJDszYFX6A,214966,214476,214483,214475,214747,215005,214482,214646,214474,214473,Milkbomb Ice Cream
7CR8EP4gV-oYXyNa2-PTcw,199355,199456,199828,199542,199058,199968,199507,199113,199110,199364,Golden Gate Fortune Cookies
Kxwc8PIKy2JsegNwgBjAtA,211572,211798,211390,211533,216564,211024,211453,211235,211121,211852,Ruth's Chris Steak House
RJ3NiTTSl00iT-Hu0-2ktQ,227881,226693,227364,227309,227921,227740,227237,227272,227817,227323,de Young
iWUSAD2WALWNFF0pPiomHA,204030,204109,204441,204043,204953,204893,204378,204472,204807,204442,Roy's Restaurant
ZN7x2duyVesVVzlhWJNamQ,214584,214583,214844,214656,214672,214607,214415,214670,214657,214412,Skool
sp4Axlo-ddvYpl8xUeUsVw,227514,227296,227701,227025,227770,227413,227917,227870,227412,227558,Lime Tree Southeast Asian Kitchen
AoxdFkE06fQs_ZP0S0VRPw,203077,203239,203388,203288,199378,199071,203171,199805,203847,199976,Hops & Hominy
6Wzy5p_0lLajjMhDIs0i1g,205544,205690,205693,205804,205343,205927,205183,205079,205128,205429,Mourad Restaurant
W97siDhQbWIVa0MEpcq9iA,225932,224963,224945,224590,225724,225790,225147,224839,225725,225846,Bistro Central Parc
6TL8udi-vy_5rH-wikMSoA,220806,220285,220502,220157,220142,220973,220235,220316,220171,220178,Saru Sushi Bar
0QydZwQebF1b36i9OwHppA,223054,223977,223132,223206,223291,223804,223346,223546,224010,223738,Truly Mediterranean
MKjhQLLVP0udUB6P-rv_Aw,215254,215546,215766,215935,215547,215126,215013,215321,215288,215086,SusieCakes
Av-PbVkajf1XrgqIS8POSQ,207623,207597,207992,207598,207644,207382,207317,207820,207100,207798,Stella Pastry & Cafe
kqk5BoCJU59MC9fH0IB4wQ,208797,208790,208803,208805,208314,208210,208197,208239,208802,208306,Kin Khao
W1DGoHrkx8qptuWCcWSPLA,212051,212933,211315,212194,212813,211218,211285,211145,211371,211647,Honey Honey Cafe and Crepery
wHhA0cdo0Qzugga1LupN8A,227795,227626,227309,227272,227881,227323,227921,227817,227237,227364,San Francisco Botanical Garden
jsZQijuwRzy1oJN0jTmqaw,224258,224432,224272,224378,224233,224662,224844,224074,224252,224197,Seward Street Slides
3sGEIoyXkMmc1YX1TYkSMg,221262,221335,221863,221593,221141,221463,221156,221742,221334,221757,Aha Fresh
8LEnV8Z0-YKPWb1nLKgQHQ,206149,206669,206359,206203,206099,206678,206653,206542,206955,206885,Loving Cup
u2qFhVAiH3kQIGhEW6PmMA,215994,215525,215697,215663,215362,215290,215151,215771,215544,215136,Zushi Puzzle
wCf2GGyEOkaSFE0xCYpgOA,212316,212014,212142,213672,213020,212869,213063,213021,213029,213028,Hai Ky Noodles
cf6el4kGXe686x4Kb6F18Q,206359,207662,207015,206099,207329,206955,206291,206885,206678,206542,Swensen's Ice Cream
oaBpGm6woGN69J9iRqu0Fw,202141,202393,202160,202161,202021,202020,202954,202125,202384,202636,Cockscomb
yNU6sPRWzVl0ngCRqat1TQ,206727,206319,206486,206334,206732,206406,206821,206199,206198,206452,Bobo's
mUbk7FCM1R9gSko6EMdU2A,197436,197567,197435,197714,197426,197735,197425,197761,197566,197760,Miette Patisserie
TmXkYM0N-FjrMasxj5uXsA,226483,226499,226868,226093,226924,226566,226680,226977,226109,226108,Sushi Bistro
kEhq0qT_JFxgeh-pCS4lPA,204371,204966,204984,204724,204725,204723,204721,204720,204722,204797,The Sentinel
fTlqRlDPtOMayvZM46LVlA,227415,227897,227458,227030,227497,227416,227414,227972,227177,228000,Baker Beach
rj3zIk7t9ySGMxVGGTA8gg,212696,211844,212327,212328,212264,211529,211571,211818,211640,211892,Fino Ristorante & Bar
QCQ3WN7hd9xMPs2_ycHa_A,227938,227840,227318,227164,227656,227914,227165,227181,227264,227664,Broken Record
Bsz2u4raa8xNolhl3PDV2Q,226416,226306,226395,226147,226072,226903,226608,226813,226889,226605,Home
eBxkmr-hJ2KgpZQzEO3ArQ,226421,226596,226046,226111,226493,226427,226365,226068,226893,226711,Han Il Kwan
TjKw7TV8XCWc-w-kjKWPyg,199819,199434,198434,199191,199902,198867,198322,198637,198082,198189,Topsy's Fun House
Xdx2_n3nk9Td_aSe7E5ARQ,219159,219013,219108,219910,219176,219667,219345,219336,219888,219416,Rich Table
Y43L1WlyrpDWVwAj6NF-VA,226410,226552,226881,226408,226691,226255,226716,226160,226334,226717,Boiling Hot Pot
y97u_oCqjAjstK4YOY9ygA,209061,209890,209825,209405,209565,209361,209947,209296,209851,209257,The Flying Falafel
zf62D_W7iGzgdV6U_CeApQ,223340,223329,223876,223639,223341,223321,223153,223385,223201,223547,Pakwan Restaurant - 16th Street
r2jiJk3yivcLkWSSYELGcA,216523,216053,216571,216533,216218,216534,216923,216866,216256,216832,Tataki
6e7gMgVJRQ5rtkIbTF6TLQ,207663,207143,207541,207399,207657,207148,207400,207863,207072,207648,Trattoria Contadina
JcVzpOTp7OH6l8AsM_wGdQ,227881,227626,227921,227309,227323,227272,227237,227364,227817,227740,Japanese Tea Garden
J7_-faNq_Ag9qTOlDn81Pw,224034,224965,224990,224375,224133,224907,224651,224170,224373,224051,Starbelly
s3kwbvB8qAzZUtV0rSlypg,210737,210717,210797,210434,210170,210271,210962,210838,210267,210992,Asian Art Museum
055dTcfz2AOAFPed_2KjEQ,225042,225571,225459,225041,225203,225838,225183,225995,225247,225462,Nopalito
uBaXDGwJPUkOSLWxS2vZ9Q,223323,223921,223154,223479,223252,223829,223847,223137,223182,223202,Lazy Bear
uK9gleO9ufjw53z-qekWaw,205663,205664,205665,205667,205666,205446,205247,205656,205458,205091,Super Duper Burgers
OH3GLEJvGhbER4d3xMuPIA,199288,199881,199617,199791,199090,199615,199449,199388,199956,199290,Betty Lou's Seafood & Grill
UbKrcsBaZoaBkBOajEX08g,219834,219625,219974,219358,219495,219825,219409,219419,219947,219460,Brenda's Meat & Three
2oj_6uCp4DgVTJhYqEmBbA,221563,221697,221476,221900,221308,221397,221663,221331,221812,221869,Old Skool Cafe
jwb3vTh8rn3OsN9wlI56-Q,221683,221049,221893,221897,221325,221917,221261,221896,221415,221126,Papalote Mexican Grill
nS8Mlt5NRvjLiIHd2RBGDw,227582,227862,227620,227768,227966,227782,227504,227785,227742,227408,Sutro Baths
FRpULkKmvD9caSKabQzq5w,216546,216724,216506,216245,216573,216595,216559,216933,216548,216827,The Italian Homemade Company
7rUZnmRVyCpq4TrB9Brsiw,224502,225840,224498,225495,224228,224954,224500,224499,224441,224980,The Little Chihuahua
527usXXrlHi46bs54IFRTQ,227092,227507,227510,227159,227242,227317,227379,227566,227442,227866,Crepevine Restaurant
qs7FgJ-UXgpbAMass0Oojg,215954,215569,215844,215957,215231,215337,215874,215466,215072,215467,Flour + Water
gR9DTbKCvezQlqvD7_FzPw,205196,204490,204109,204461,204367,204414,204696,204040,204459,204507,North India Restaurant
2kigSyi7myx0-34YATi-Xw,229383,229844,229461,229187,229807,229603,229572,229134,229306,229467,Polly Ann Ice Cream
N6z0so39b9fzGi8UWzI1Ww,213916,213913,213915,213909,213914,213772,213911,213910,213754,213753,Just For You Cafe
DlLsw9bJMJ-YdnrUp2G7mw,215954,215569,215072,215844,215231,215466,215467,215337,215957,215874,Universal Cafe
Di4kb-1tnjP5OKFuV8qbUA,211356,211637,211388,211149,211966,211769,211435,211398,211998,211180,Cordon Bleu
rMuLW1qVB-deU5NStYerWA,198082,199514,199940,199191,199819,199264,199138,199434,199815,199667,Sushirrito
JSWgCOJ3zuegIhkTAfW7yQ,227493,227795,227457,227494,227921,227886,227626,227364,227685,227484,Marnee Thai
pzTBJAR0dr3xQ4tjF7ageg,221254,221255,221116,221207,221489,221488,221487,221058,221112,221214,Old Jerusalem Restaurant
EfkCyCaKoUFVdkRoi2prMw,216124,216037,217401,216794,216754,217180,216837,217469,217820,216756,Yasukochi's Sweet Stop
jp4X-7QjdffRBab9XMf2Bg,204402,204041,204916,204553,204216,204388,204679,204762,204898,204246,Local Edition
18TtLS_JtiS2OH30FLqNrw,223128,223095,223724,223103,223311,223407,223038,223536,223874,223823,Boba Guys
kgKMZc97EdDaq77dtTqqNQ,199929,199066,199713,199881,199520,199936,199389,208950,208346,199453,Franchino
imHjAJ9uuUK_PNkzT9kCag,220960,220753,220246,220790,220797,220932,220283,220597,220138,220030,Basa Seafood Express
dvUv35RQlpjA4rHzqJ_MzQ,228219,228489,228130,228474,228905,228413,228342,229004,228644,228223,Grandview Park
0mNzmmh1mrdh5Cpg2QUBiw,212478,211462,211860,211144,211157,211040,212239,211143,211271,212364,Lapisara Eatery
Bfc3RwM7UAEohk9e19Q1xw,228419,228055,228582,228456,228581,228621,228082,228418,228623,228555,Pho Huynh Hiep 2 - Kevin's Noodle House
D1-_5ff4aic1-7rLqzUd4g,223506,223750,223607,223539,223685,223411,223318,223053,223842,223427,Yamo
ZiF9L8JML7kwfOi989OaTQ,199936,199615,199713,199388,199090,199453,199389,199520,199617,199881,The Stinking Rose
fAaxYP_sc03MV57trhBNPA,222163,222892,222415,222843,223001,222860,222986,222616,222723,222257,Gialina Pizzeria
SAFRM460dH7LHqYVAdoWgA,197181,197838,197048,197694,197582,197224,197522,197519,197182,197352,Yank Sing
VOoHZDC-dgDUzTSsmgESOQ,224047,224174,224123,224846,224521,224332,224199,224529,224579,224992,Ritual Coffee Roasters
SvpTxa_8_tclKB6Tk298dQ,205891,205102,205901,205162,205216,205496,205553,205244,205134,205773,Delancey Street Restaurant
Fe-YjAdSRLqDC2H_pqPcSw,217180,216474,216457,216756,216837,217820,216305,216960,216135,216754,Hinodeya Ramen Bar
hpWcjUQ0dhXRN-2wUWQYCQ,226054,226109,226108,226559,226566,226680,226093,226924,226499,226825,Cinderella Bakery & Cafe
dC_kA-R2qb-0iEmoI4VKPg,205839,205823,205979,205473,205472,205427,206588,206854,205534,206196,Amber India
kiUnW44GC-nNaRXpAeZ6NQ,226694,226763,226144,226218,226193,226278,226800,226914,226565,227005,Fort Point
DQy0uYB0kym-s3oZZRxs5Q,229065,229136,229084,229519,229324,229104,229152,229212,229453,229589,House Of Pancakes
bBa6-Hhe56m1RH-12IOXMw,227626,227795,227364,227921,227323,227237,227309,227817,227881,227272,Nopalito
aIgbg-WdNmgBb-V63RfRUg,229306,229539,229305,229442,229062,229467,229603,229133,229597,229134,Outerlands
v5-upYI3belSfXOeT1dNWw,207847,207256,207926,207305,207396,207516,207799,208006,207212,207645,Alimento
gtIud2JPu_tW3LMldEOUaw,207702,207808,208715,208705,208693,208915,208766,208753,208623,208908,Baonecci Ristorante
7iiWJyo_N5rGz4agqe9EbA,226353,226027,226028,226971,226375,226962,226602,226925,226761,227001,Kabuto Restaurant
yC5ATYRQah7MjeTiRsGcvA,224510,224102,224170,224373,224307,224650,224489,224651,224034,224369,Dinosaurs
5ZoeIusBHVOP1Fip5Hydtw,215330,215997,215212,215998,215421,215659,215638,215271,215270,215273,Lyon Street Steps
t_89aTecX2_eFBUto_dCPw,206437,206285,206549,206951,206706,206145,206740,206645,206471,206394,Crossroads Cafe
hXeusGZQvH5oMxaR6XgYwA,224132,224656,224689,224655,224103,224551,224035,224923,224308,224931,Super Duper Burgers
9hUYiiyPe0QOu8Oezq_yqQ,219342,219463,219328,219064,219896,219362,219462,219466,219471,219292,Chez Maman West
GyBh5QsGham__kK7eJ2feQ,208972,208321,208136,208942,202343,208847,208913,208327,208818,208083,Box Kitchen
q1Mv7oQSOorl4a9zbtl-rQ,229863,229791,229222,229784,229059,229245,229852,229194,229024,229228,Marugame Udon
BI40rGhpngLNPacrjWpseQ,229534,229028,229341,229490,229424,229397,229344,229337,229083,229838,Dumpling Kitchen
eOCVoXsOEnbr9c89RD0UEQ,224024,224796,224177,224563,224878,224814,224398,224342,224535,224023,Pork Store Cafe
QQkroHtwS96-dzMpT4a-DA,215530,215794,215276,215388,215028,215472,215443,215914,215699,215847,Delarosa
Qr0dBKxCtWWUr9bJ74aWQA,208193,208635,208686,208625,208462,208052,208362,208024,208268,208495,Little Delhi
Wd5ho0_FKk9n7uV8pSCYIg,197117,197021,197801,198342,198649,198447,198738,198759,198364,198650,Barbacco
f9ikTGTJL5RgvVKbQLNh4w,198637,198735,199434,199178,199191,199593,198082,198189,199902,198322,Rickhouse
ISCijFt3uO4M7yzclSwEuw,215418,215760,215948,215734,215587,215357,215099,215763,215759,215411,Walzwerk
1KbZaqEdZkn6LHlA55M64g,226647,226431,226560,226275,226235,226548,226567,226693,226048,226172,The Richmond
Fvn-UN7IQvxlfLBpJdbMUA,205839,205823,205473,205979,205472,205534,206196,205427,206588,206854,Press Club
D1GB7el1CaX-22CkX94zfw,220239,220772,220185,220611,220752,220431,220477,220681,220324,220250,KitTea Cat Cafe
hRx9n9PJ7FLmoi9GwoFg3g,224924,224710,224942,224711,224973,224807,224977,224712,224062,224265,Toronado
c3khi7kxBaA2ATUuMjtMZA,215728,215382,215304,215676,215494,215381,215215,215347,215292,215018,Atelier Crenn
SdI0uCelI4ihCwGyMLv03A,202230,202223,202950,202872,202582,202309,202307,202898,202224,202806,Little Skillet
gBRjRvIfA4fIo6pNebTjuA,197698,197802,197231,197056,197565,197217,197284,197738,197132,197739,Oasis Grill
RM1ioN-76NzXDbfv63GhTQ,216205,216301,216850,216842,216530,216204,216421,216226,216839,216746,Gamine
UXru0FThfONxJQ95oPnaBw,222609,222611,222610,222974,222828,222552,222971,222829,222612,222891,Zeitgeist
SEZpdigGSqVNWnyANNIMeA,214339,214054,214408,214682,214733,214279,214753,214299,214140,214280,Butter
tr15WgMHIC_W2gqBpuk3-A,228317,228658,228294,227218,228560,228078,228235,227067,227216,228275,Manna
wPJjpOZ0mnsajJLBkWUnwA,216995,216123,216999,216929,216016,216522,216352,216377,216104,216351,Pizzeria Delfina - Pacific Heights
4eaK2-Q0dEXWMr5SOoV_Sg,216897,217956,217766,216395,216516,216787,217775,216314,217513,216338,Roam Artisan Burgers
Su1ay8vJyKsHZKQG_eluaA,227962,226411,226783,226205,226257,227985,226932,226922,226297,226307,Dragon Beaux
2y2lTn53XJCGFh8lkXJ8OA,220488,220269,220783,220294,220119,220409,220301,220794,220682,220800,El Metate Restaurant
-zetzVfO4X0dpiiTmjdeKg,224307,224102,224745,224821,224070,224501,224510,224919,224546,224317,Eiji
HSLPjCmw6r_LrzmrNVScsw,218745,218833,219096,218127,218189,219911,218608,218784,218551,219114,Alamo Square
gxb1-SxUSEIskQg-nNcO-A,201507,201114,201439,201073,201155,201402,201513,201397,201349,201345,The American Grilled Cheese Kitchen
QhXJqmPoR6jyCf44ck7Sxg,204613,204373,204480,204902,204099,204617,204774,204469,204310,204180,The Rotunda
o43B4DnnQbvkdDK6AVafQg,207332,207944,207189,207333,207023,207401,207183,207128,207465,207977,Piccolo Forno
ssI9ivccrDBT-RH_52fPBQ,215290,215653,215771,215186,215033,215151,215868,215683,215748,215544,Greens Restaurant
B_PStt9QFGs4BrgNxegbjg,227626,227881,227364,227309,227323,227740,227921,227237,227272,227817,NightLife
i2VhtC1JkV_sZOA4urd1ng,213747,213953,213772,213914,213910,213916,213962,213917,213915,213911,Piccino
HVJdo4f_6MxkM_1aCAK3NA,200200,200452,200987,200114,200494,200201,200031,200905,200922,200990,Cotogna
_Iupdt0IslH_jU8zkKcWLA,223390,223973,223720,223933,223822,223380,223391,223701,223791,223168,Pica Pica Arepa Kitchen
ZD5-5Gu44WrcsYtw7qMgiw,224520,224997,224146,224063,224856,224093,224877,224220,224064,224996,Palmyra
0Sh-XNVgGDRwiN4K3UEQJA,198965,199073,199158,199797,199482,199722,199137,199135,199558,199637,Prospect
KhG-jWIr7-TJj3isz3ZIFQ,226847,226100,226056,226749,226167,226101,226063,226789,226102,226845,My Tofu House
WLqqZYTeo6wFXuCFtlweqA,219082,219541,219483,219161,219177,219012,219731,219914,219210,219609,Patxi's Pizza
cHoNUKltOAJWSmNfsZ1h-w,200409,200522,200257,200157,200806,200521,199838,200856,200548,200258,Hunan Home's Restaurant
lL-Zq1hlHreP7qAA2sVqNg,209487,209437,209723,209831,209722,209016,209717,209718,209270,209783,Basil Thai Restaurant & Bar
KRcMsXmeILmC8OXmcXOQgA,223546,223291,223152,223141,223121,223132,224010,223346,223206,223442,Picaro
W0mlelgnkSPU3ELhyzkXHA,218612,218757,218954,218610,218994,218618,218611,218617,218616,218746,Fat Angel
GIm5jbvmymBNo_e7Y84efw,212577,212775,212514,212879,212360,212660,212395,212628,212093,212319,Rye
CB5FsH1m4D0R5wZ0JFmKzw,219962,219467,219662,219431,219679,219877,219740,219041,219217,219260,Salt & Straw
RNy3_hU1N2qyS5PVc9RaYQ,228275,228375,228235,227888,228127,228190,227066,227901,227572,228272,Perilla
Id2aVe9l5YQlHtlXnGye-Q,213856,213835,213729,213728,213950,213977,213730,213759,213947,213731,Wooly Pig
ikkPHZqQQ2UU2hGFyBuffQ,208898,208619,210005,209258,209612,209602,209780,209044,209474,209444,Montesacro Pinseria SF
HaAb_L9zVNLjJwrBkSf_Vw,207387,207783,207784,207731,206528,207779,207978,207003,206769,206797,Pier Market Seafood Restaurant
bJm7lxFjXPTg1yJ3WBikMg,201285,197269,197252,197725,197904,197898,197276,197456,197771,197397,The Hidden Vine
mfD5wlWS6tY92FJHDcBwJA,211191,211837,211815,198138,211116,211288,211360,211260,198915,198156,Bouche
uEucSd4jwY_zb10AcEye_g,217554,217269,217763,217091,217092,217012,217384,217460,217392,217752,SPQR
68-n3xi30GwhEvkElVNgiw,213913,213737,213734,213909,213860,213912,213782,213908,213735,213736,Serpentine
O0iAR6OBHXqFtK4nKO9g2Q,211086,211847,211182,211400,211518,211973,211220,211743,211634,211927,Beanstalk Cafe
TRN1vdp0-og9M-3AgKmZZg,226750,226801,224724,224843,225010,224783,224784,224957,224721,224635,Conservatory of Flowers
kWrVV4mS-SLy-Ph_DeJSAg,207053,206769,207509,207403,207784,207783,207978,207387,207779,207731,Crab House at Pier 39
o8mLw7SrcTPis4NcvLzsOw,226299,226020,226742,226733,226392,226737,226564,226358,226842,226022,Good Luck Dim Sum
8ZmEszI4ZMncK9kuJYQjuA,223233,224123,224174,223081,224846,224417,223179,224149,224532,224421,Udupi Palace
qXUzHmPdbGEt5EKSdWqbmg,197427,197436,197435,197567,197760,197425,197566,197735,197426,197761,Gott's Roadside
KRDQab-AjHP66pcbkbc5qQ,221217,221889,221750,221788,221452,221612,221816,221426,221690,221218,CoffeeShop
A4dzocYPoer0llJydoQU-g,208582,208119,208192,208500,208114,208023,208495,208193,208052,208686,Mikkeller Bar
LV9GJW3NCHgMRbnWo_5xgw,223370,223110,223219,223692,223042,223306,223171,223596,223013,223310,Stonemill Matcha
bE_1J-17ut6t6bvNhkkxSw,225303,225229,225164,225601,225769,225055,225222,225132,225279,225971,Wako Japanese Restaurant
mbmJRdYFNUKeV_toR0KfVA,211229,211814,211223,211661,211224,211872,211770,211952,211392,211858,Hopwater Distribution
Ep3VtYXc-wvSAp8SaEGa_Q,225500,225450,226794,226462,226807,226609,226224,226148,226879,226202,Cafe Bunn Mi
f8kY-c4xNHanSwQuI3nYGg,212583,212278,212960,212153,212193,212502,212707,212266,212597,212873,Thai Idea Vegetarian
cjfJOMF6hpE7bX0ESWdAEg,211898,211499,211588,211527,211650,211242,211314,211509,211856,211498,Sanraku
r19XhpINtQxhMwB0eKnmjA,229811,229578,229148,229432,229779,229151,229530,229183,229234,229331,Kingdom of Dumpling
-STLHuhs2WXTOa1ucsRb_w,226774,226945,226222,226382,226059,227008,226366,226355,226803,226310,Joe's Ice Cream
chZfJOs022rr8DufI4r3Uw,223340,223153,223876,223341,223329,223547,223321,223385,223201,223639,Mozzeria
p1oiqn-SkMrQG0lT3V6jIA,202524,208245,208942,202914,208205,208818,208849,208714,208083,208758,Tín Vietnamese Cuisine
ZWvXWUhJUBph9Ip1a2j-xw,210050,210049,210417,210618,210520,210372,210454,210709,210448,210320,Ananda Fuara
IhVsaINdU_Syqp23JuKzrA,206520,206147,206802,206169,206056,206596,206924,206464,206168,206088,Carmel Pizza Company
asOdajhfMCSx_x60j4D42w,204476,204756,204077,204389,204549,204137,204379,204647,204567,204806,Mazarine Coffee
pYk2UZ_AUGWO4s8YFepRHQ,228595,228716,228336,228088,228302,228057,228588,228577,228162,228556,Marnee Thai
dhTrfvdlpFE33USafJ3cjQ,205823,205839,205470,205947,205471,206588,206196,205013,205534,206854,Bluestem Brasserie
_RysiB_bqTgCBmG8W96H4A,206239,206980,206664,206555,206964,206449,206583,206233,206670,206626,In-N-Out Burger
29lhGyTOtiWGkLCWDJZZFg,223381,223934,223718,223044,223792,223015,223926,223609,223617,223205,Cha-Ya
7bO6OHn52SJP4Mi3U-XflQ,206955,206653,207329,207452,206542,207097,206885,206203,207828,207015,The New Spot On Polk
iTJ3jZ-dli9WLOrVsFXr6A,227663,227147,227146,227649,227845,227820,227198,227192,227545,227903,San Francisco's Hometown Creamery
yD9-WrXijc_grVmi_zkCfQ,218507,217830,217356,217133,217391,217244,217049,217086,217872,218151,Hinata
4_hIVof0Q8dfUBwlREOEGg,205423,205153,205215,205276,205880,205450,204061,205519,205167,206009,The Grove Yerba Buena
uXfKnbkDgtIPKw48MeQdKA,220279,220563,220217,220135,220716,220746,220196,220804,220141,220191,Chloe's Cafe
4qC4rdMhPBV-BDI-ET2ijg,209760,209510,209758,209788,209438,209385,209143,210003,209101,209858,Vive La Tarte
XhJ6ZYagcWNHpJ1H1KvNlQ,220002,219677,219425,219234,219086,219898,219775,219776,219304,219952,a Mano
L3_71hwGHkr38nZ2daksuA,218568,218963,218866,218570,218569,218815,218572,218571,218373,218412,Miyako Old Fashioned Ice Cream
_2_1FQO_DGzeCTky0x9DQA,221926,221896,221454,221917,221009,221261,221126,221278,221532,221683,Arizmendi Bakery
OzFb5aZuA3RGV_YZlxorNg,224051,224102,224170,224651,224307,224650,224373,224489,224369,224034,Sushi Time
Tyn-UqOTpVHtZAgrB0lWyQ,204447,204988,204438,199023,204052,204864,204687,199935,199277,199361,Town Hall
7tsN9N9mhfJRNTe37pLFMg,222466,222608,222519,222075,222587,222899,222982,222102,222264,222673,Burma Love
PNxwbgtfdpldd3CyJFIw3w,197857,198904,197965,198948,198895,198280,198900,198936,198130,198206,Ozumo
-6VcjD0CMrsxFr9g_y0QIA,206053,205542,206593,205897,206877,205307,206152,205249,205328,205931,Beard Papa's
feufnVt4k_t2eJakDU1bAw,218739,218721,218940,218686,218996,218689,218683,218688,218699,218763,Pläj Scandinavian Restaurant & Bar
GtKxIGU6LJu14UErdNulmQ,207301,207920,207458,207394,207266,207101,207243,207993,207936,207552,Original Joe's
1dwJK21zm7cuhUKdROWJXQ,222531,222922,222299,222887,222044,222139,222062,222290,222653,222063,Taqueria Guadalajara
yNMCITEPGh6cgqd6VDfQOg,211077,211964,211633,211282,211167,211556,211076,199767,199746,211365,Nob Hill Cafe
OEBWAAJ3FmcseeP1oNwzBQ,208141,208423,208584,208808,208477,208941,208591,208267,208316,208280,Capo's Chicago Pizza
4raSXRuvBH1CHawSsuJiBA,208182,204910,204980,208149,208853,205009,208015,204226,208566,208412,Farallon
XjViuoOVtkQQtPfqdaIHVA,204253,204548,205199,205455,205544,205690,205804,205315,205200,205744,The Pink Elephant Alibi
AsmIi9jXkb9ACliVB4Fp9w,206669,206885,206149,206202,206931,206359,206542,206955,206099,206678,Saint Frank Coffee
5I3fM8fRdkJdKL-_BJ1qvw,198835,198650,198759,198424,198642,198945,198738,198357,198111,198342,Michael Mina
F4YgPOvuCClXTwB9PJk8Qg,208524,208787,208607,208523,208964,208031,208154,208144,208032,208446,Black Sugar
zvIbFkcZwqhTuDF7t7eQsQ,203254,202582,203246,202872,202250,202024,202806,202224,202307,202898,Twenty Five Lusk
j_YtZXamd5GHfL-BhfkiLQ,214645,214475,214559,214483,214747,214474,214473,214646,215005,214482,Live Sushi Bar
efJYZuvYICyzJJYBO-sGvw,207344,207616,207345,207153,207190,207426,207199,207525,207499,207092,Coit Tower
H8naPxTB9BUQJTRcQuoXtA,227582,227862,227768,227620,227408,227742,227504,227782,227785,227966,Ocean Beach
B09WOy0W83Od-Xw4xEXxog,215192,215723,215379,215975,215684,215275,215523,215502,215501,215971,Roma Antica
-Y_9AT6NpvHz15vd4B0CbA,212272,212218,212456,212455,212223,212906,212769,212238,212828,212166,Tselogs
m0ip9nECwVVjfjulwrKisQ,199449,199149,199765,199250,199595,199484,199173,199455,199013,199034,15 Romolo
Zx_VDLeaFdnMFkGyorDZtQ,220795,220107,220714,220489,220112,220351,220474,220690,220019,220560,St. Francis Fountain
NGIJa15WL41RKgIh9x6RAg,227936,227863,227500,227195,227031,227490,227523,227213,227669,227928,Hard Knox Cafe
kesgk8dCRyg3qRDYpuAKGg,215349,215415,215358,215092,215707,215439,215123,215152,215631,215475,Home Plate
1ULAxKR5_7RWzQ4CRJD1hg,224276,224474,224672,224294,224285,224108,224277,224278,224818,224187,El Castillito
zTIN_rpW3koEcoEmGN3DwA,206777,206326,206485,206947,206791,206092,206816,206418,206613,206184,Lombard Street
QjnmVuqVArA7d-syiUCiUw,223395,223782,223098,223574,223958,223913,223054,223651,223568,223342,Arinell Pizza
6KhSJxwHTQqHiaT35TDkQQ,212419,212223,212456,212906,212852,212949,212238,212769,212099,212026,Shalimar
s_ni_uFL3rczrNiGQmyXHw,221514,221679,221798,221238,221210,221241,221880,221434,221536,221953,Mr Pollo
l7xUpaUBzsh32M7b8yWGfA,223410,223667,223366,223935,223793,223534,223713,224001,223737,223736,Myriad Gastropub
